Time step	Time[s]	Domain	Location	Type	Threshold 1	[%]	Threshold 2	[%]
112	1168.2717642634254	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
112	1168.2717642634254	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
113	1179.3710361511896	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
113	1179.3710361511896	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
113	1179.3710361511896	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
113	1179.3710361511896	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
113	1179.3710361511896	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
114	1190.4703080389538	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
114	1190.4703080389538	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
114	1190.4703080389538	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
114	1190.4703080389538	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
114	1190.4703080389538	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
115	1201.569579926718	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
115	1201.569579926718	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
115	1201.569579926718	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
115	1201.569579926718	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
115	1201.569579926718	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
116	1212.6688518144822	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
116	1212.6688518144822	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
116	1212.6688518144822	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
116	1212.6688518144822	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
116	1212.6688518144822	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
117	1223.7681237022464	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
117	1223.7681237022464	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
117	1223.7681237022464	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
117	1223.7681237022464	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
117	1223.7681237022464	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
118	1234.8673955900106	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
118	1234.8673955900106	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
118	1234.8673955900106	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
118	1234.8673955900106	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
118	1234.8673955900106	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
119	1245.9666674777748	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
119	1245.9666674777748	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
119	1245.9666674777748	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
119	1245.9666674777748	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
119	1245.9666674777748	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
120	1257.065939365539	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
120	1257.065939365539	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
120	1257.065939365539	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
120	1257.065939365539	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
120	1257.065939365539	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
121	1268.1652112533031	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
121	1268.1652112533031	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
121	1268.1652112533031	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
121	1268.1652112533031	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
121	1268.1652112533031	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
122	1279.2644831410673	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
122	1279.2644831410673	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
122	1279.2644831410673	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
122	1279.2644831410673	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
122	1279.2644831410673	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
123	1290.3637550288315	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
123	1290.3637550288315	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Right active material	Active interface	Saturation	0.95	0.0056632929621447765	0.99	0.0
123	1290.3637550288315	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
123	1290.3637550288315	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
123	1290.3637550288315	Right active material	Volume	Saturation	0.95	0.0003029311619226016	0.99	0.0
124	1299.243172539043	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
124	1299.243172539043	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Right active material	Active interface	Saturation	0.95	0.008899460369084638	0.99	0.0
124	1299.243172539043	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
124	1299.243172539043	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
124	1299.243172539043	Right active material	Volume	Saturation	0.95	0.00042410362669164227	0.99	0.0
125	1306.346706547212	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
125	1306.346706547212	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Right active material	Active interface	Saturation	0.95	0.05420580406624286	0.99	0.0
125	1306.346706547212	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
125	1306.346706547212	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
125	1306.346706547212	Right active material	Volume	Saturation	0.95	0.0026657942249188947	0.99	0.0
126	1312.0295337537473	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
126	1312.0295337537473	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Right active material	Active interface	Saturation	0.95	0.18284345849210298	0.99	0.0
126	1312.0295337537473	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
126	1312.0295337537473	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
126	1312.0295337537473	Right active material	Volume	Saturation	0.95	0.008966762392909035	0.99	0.0
127	1316.5757955189754	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
127	1316.5757955189754	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Right active material	Active interface	Saturation	0.95	0.32523482439745716	0.99	0.0
127	1316.5757955189754	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
127	1316.5757955189754	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
127	1316.5757955189754	Right active material	Volume	Saturation	0.95	0.01605535158189793	0.99	0.0
128	1320.212804931158	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
128	1320.212804931158	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Right active material	Active interface	Saturation	0.95	0.4910884040031255	0.99	0.0
128	1320.212804931158	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
128	1320.212804931158	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
128	1320.212804931158	Right active material	Volume	Saturation	0.95	0.024719182812884356	0.99	0.0
129	1323.1224124609041	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
129	1323.1224124609041	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
129	1323.1224124609041	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
129	1323.1224124609041	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
