Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Left active material	44	413.5212758954607	Potential vs Li.	[V]	0.0	0.12253524876643099	0.1224543689594699	0.122694222418334	1.0556407408309398e-05	0.008614996512901962	0.12253524876643099	0.0
Electrolyte, left electrode	44	413.5212758954607	Potential vs Li.	[V]	-3.6801572266265046	-3.6701684119691462	-3.6756719678647336	-3.6662766626089076	0.0004433643997820843	0.012080219488997042	0.009988814657358347	-0.2714235844351359
Separator	44	413.5212758954607	Potential vs Li.	[V]	-3.6801572266265046	-3.6783249200156822	-3.6809862415054604	-3.6756055002164283	0.0007823461421684551	0.021269087402005688	0.001832306610822343	-0.04978881330301114
Electrolyte, right electrode	44	413.5212758954607	Potential vs Li.	[V]	-3.6801572266265046	-3.6841198420027657	-3.6862203286432482	-3.6809422642197505	0.0002484460311946414	0.006743701123994203	-0.0039626153762610805	0.10767516527801986
Electrolyte + Separator	44	413.5212758954607	Potential vs Li.	[V]	-3.6801572266265046	-3.6773027958109274	-3.6862203286432482	-3.6662766626089076	0.009196088401300003	0.25007699697114716	0.0028544308155771247	-0.07756274093196014
Right active material	44	413.5212758954607	Potential vs Li.	[V]	-3.346647603707168	-3.584398547445523	-3.5844152131229214	-3.5843895283620304	1.3093471921741193e-06	3.652906268212131e-05	-0.2377509437383547	7.104152330678374
Left active material	45	424.6205477832249	Intercalation fraction	[]	0.92	0.7784598174050995	0.6508324623706505	0.9133480684590352	0.06900153629166161	8.863853309941291	-0.14154018259490053	-15.38480245596745
Electrolyte, left electrode	45	424.6205477832249	Normalized concentration	[]	1.0	1.2687644689149387	1.0594131870101833	1.4242701384692205	0.017309384796594024	1.3642709281875296	0.26876446891493866	26.876446891493867
Separator	45	424.6205477832249	Normalized concentration	[]	1.0	0.9712539958017006	0.8867327394189364	1.0617293079003973	0.02543988025205261	2.6192819141027557	-0.028746004198299424	-2.8746004198299424
Electrolyte, right electrode	45	424.6205477832249	Normalized concentration	[]	1.0	0.7977907160354305	0.7404087384962668	0.8880616013439989	0.0069254407723561865	0.8680773833475945	-0.2022092839645695	-20.220928396456948
Electrolyte + Separator	45	424.6205477832249	Normalized concentration	[]	1.0	1.02494318419453	0.7404087384962668	1.4242701384692205	0.31128735043072875	30.371181079208746	0.02494318419453001	2.494318419453001
Right active material	45	424.6205477832249	Intercalation fraction	[]	0.04	0.2907283234529337	0.20571021806353604	0.42753241036527234	0.03207441192841846	11.0324345242523	0.2507283234529337	626.8208086323342
Left active material	45	424.6205477832249	Potential vs Li.	[V]	0.0	0.12487738546389505	0.12479655562481823	0.12503631933018527	1.0552704550644004e-05	0.00845045282733711	0.12487738546389505	0.0
Electrolyte, left electrode	45	424.6205477832249	Potential vs Li.	[V]	-3.6801572266265046	-3.6701701470287413	-3.675675165899625	-3.6662765621572797	0.0004435196059169101	0.01208444263205606	0.009987079597763238	-0.27137643809088313
Separator	45	424.6205477832249	Potential vs Li.	[V]	-3.6801572266265046	-3.678328058092303	-3.680989344881194	-3.675608682452929	0.0007823336653213719	0.021268730057931565	0.001829168534201564	-0.04970354312493085
Electrolyte, right electrode	45	424.6205477832249	Potential vs Li.	[V]	-3.6801572266265046	-3.684119917590826	-3.6862156368615064	-3.680945380627011	0.00024805793014546937	0.006733166555215606	-0.003962690964321336	0.10767721921364273
Electrolyte + Separator	45	424.6205477832249	Potential vs Li.	[V]	-3.6801572266265046	-3.6773040011604605	-3.6862156368615064	-3.6662765621572797	0.009195065520960319	0.2500490989610486	0.0028532254660440515	-0.07752998826790675
Right active material	45	424.6205477832249	Potential vs Li.	[V]	-3.346647603707168	-3.584640690400987	-3.5846573743679078	-3.5846316564050595	1.3111652991450104e-06	3.657731450338586e-05	-0.2379930866938187	7.111387719166714
Left active material	46	435.71981967098907	Intercalation fraction	[]	0.92	0.7747600601091782	0.648111577135944	0.9124405447244358	0.06923651287993453	8.936510339748402	-0.14523993989082185	-15.786949988132807
Electrolyte, left electrode	46	435.71981967098907	Normalized concentration	[]	1.0	1.268728051968002	1.0593542503402835	1.424283038617494	0.017312783843866787	1.3645779973885857	0.268728051968002	26.872805196800197
Separator	46	435.71981967098907	Normalized concentration	[]	1.0	0.9712148825398119	0.8867132431412175	1.0616704844317024	0.02543408559616423	2.6187907592224646	-0.02878511746018808	-2.878511746018808
Electrolyte, right electrode	46	435.71981967098907	Normalized concentration	[]	1.0	0.7978340462430338	0.7405506107480562	0.8880419360096471	0.006917454100383205	0.8670291939722831	-0.20216595375696622	-20.21659537569662
Electrolyte + Separator	46	435.71981967098907	Normalized concentration	[]	1.0	1.0249409205041908	0.7405506107480562	1.424283038617494	0.31123710307662833	30.366345693713157	0.024940920504190833	2.4940920504190833
Right active material	46	435.71981967098907	Intercalation fraction	[]	0.04	0.29728217923428024	0.21158242682969944	0.4366183113156386	0.03217850137771214	10.824228166174718	0.25728217923428026	643.2054480857006
Left active material	46	435.71981967098907	Potential vs Li.	[V]	0.0	0.12726851334211142	0.12718772723426403	0.12742741278096975	1.0549483247384303e-05	0.008289154143743739	0.12726851334211142	0.0
Electrolyte, left electrode	46	435.71981967098907	Potential vs Li.	[V]	-3.6801572266265046	-3.670170520563449	-3.675676843697129	-3.6662753118712095	0.00044365708863287575	0.012088187351153114	0.009986706063055628	-0.27136628812487334
Separator	46	435.71981967098907	Potential vs Li.	[V]	-3.6801572266265046	-3.67832969103583	-3.680990959266649	-3.6756103464308603	0.0007823242984978701	0.02126846596714394	0.0018275355906745006	-0.049659171555280275
Electrolyte, right electrode	46	435.71981967098907	Potential vs Li.	[V]	-3.6801572266265046	-3.684120388798158	-3.6862132923757915	-3.680946985738073	0.0002478591797495296	0.006727770908436025	-0.0039631621716536	0.10769002321366901
Electrolyte + Separator	46	435.71981967098907	Potential vs Li.	[V]	-3.6801572266265046	-3.677304586201917	-3.6862132923757915	-3.6662753118712095	0.009195165905983552	0.2500517890328124	0.002852640424587438	-0.07751409108143927
Right active material	46	435.71981967098907	Potential vs Li.	[V]	-3.346647603707168	-3.5848599712153657	-3.584876666163898	-3.5848509313641213	1.3121162208045823e-06	3.660160316831118e-05	-0.23821236750819752	7.117939972058113
Left active material	47	446.81909155875326	Intercalation fraction	[]	0.92	0.7710603028132567	0.6453915768965663	0.9114657077592373	0.06943225363036624	9.004776069653929	-0.14893969718674338	-16.189097520298194
Electrolyte, left electrode	47	446.81909155875326	Normalized concentration	[]	1.0	1.2687136878594785	1.0593206741308898	1.4243111121177103	0.0173156816279045	1.364821850161023	0.26871368785947847	26.871368785947848
Separator	47	446.81909155875326	Normalized concentration	[]	1.0	0.9711983655609063	0.8867133433583326	1.06163699846291	0.025429107325373478	2.6183227059560403	-0.02880163443909367	-2.880163443909367
Electrolyte, right electrode	47	446.81909155875326	Normalized concentration	[]	1.0	0.7978515408873644	0.7406189004802282	0.8880424209218919	0.006914080438275204	0.8665873391157008	-0.20214845911263557	-20.214845911263556
Electrolyte + Separator	47	446.81909155875326	Normalized concentration	[]	1.0	1.0249400559738302	0.7406189004802282	1.4243111121177103	0.3112170799112192	30.364417713728766	0.0249400559738302	2.49400559738302
Right active material	47	446.81909155875326	Intercalation fraction	[]	0.04	0.3038360350156268	0.21742041765685902	0.44536534629851887	0.03227596161485656	10.622822145891728	0.2638360350156268	659.590087539067
Left active material	47	446.81909155875326	Potential vs Li.	[V]	0.0	0.12970635158827123	0.12962560410664187	0.1298652210127082	1.0546657788122125e-05	0.00813118067000675	0.12970635158827123	0.0
Electrolyte, left electrode	47	446.81909155875326	Potential vs Li.	[V]	-3.6801572266265046	-3.670169761063809	-3.6756772659761676	-3.6662730949394833	0.00044378079143164023	0.012091560345225951	0.009987465562695697	-0.27138692582031126
Separator	47	446.81909155875326	Potential vs Li.	[V]	-3.6801572266265046	-3.678330081536252	-3.680991342806201	-3.6756107565194136	0.0007823176650325001	0.021268283370186346	0.0018271450902527242	-0.04964856058412526
Electrolyte, right electrode	47	446.81909155875326	Potential vs Li.	[V]	-3.6801572266265046	-3.68412116907403	-3.686213005671676	-3.6809473439538136	0.0002478240604914475	0.00672681622340692	-0.003963942447525515	0.10771122545650443
Electrolyte + Separator	47	446.81909155875326	Potential vs Li.	[V]	-3.6801572266265046	-3.677304647667548	-3.686213005671676	-3.6662730949394833	0.009196188334160483	0.2500795885919724	0.002852578958956631	-0.07751242089109081
Right active material	47	446.81909155875326	Potential vs Li.	[V]	-3.346647603707168	-3.58506241365856	-3.585079112940585	-3.585053375620369	1.3123057235050794e-06	3.6604822234187275e-05	-0.23841480995139186	7.123989083502356
Left active material	48	457.91836344651745	Intercalation fraction	[]	0.92	0.7673605455173353	0.642672192439428	0.9104229581976943	0.06958992903487982	9.068739517735688	-0.1526394544826647	-16.591245052463552
Electrolyte, left electrode	48	457.91836344651745	Normalized concentration	[]	1.0	1.2687200086828732	1.0593085310333439	1.4243560143995453	0.017318350266190635	1.3650253915483788	0.26872000868287316	26.872000868287316
Separator	48	457.91836344651745	Normalized concentration	[]	1.0	0.9712004480071869	0.8867291554466192	1.0616249427390507	0.02542495665557996	2.6178897165596755	-0.028799551992813144	-2.8799551992813144
Electrolyte, right electrode	48	457.91836344651745	Normalized concentration	[]	1.0	0.7978457638595217	0.7406194215649531	0.8880588696584899	0.0069148613408242235	0.8666914902660263	-0.20215423614047834	-20.215423614047833
Electrolyte + Separator	48	457.91836344651745	Normalized concentration	[]	1.0	1.0249405711636959	0.7406194215649531	1.4243560143995453	0.31122491795766266	30.36516718274743	0.024940571163695857	2.4940571163695857
Right active material	48	457.91836344651745	Intercalation fraction	[]	0.04	0.31038989079697327	0.22322275476441605	0.45379127101104	0.032366617838135776	10.427729380944818	0.2703898907969733	675.9747269924333
Left active material	48	457.91836344651745	Potential vs Li.	[V]	0.0	0.13218873901684478	0.13210802611679015	0.1323475818769033	1.054414395102742e-05	0.007976582596553981	0.13218873901684478	0.0
Electrolyte, left electrode	48	457.91836344651745	Potential vs Li.	[V]	-3.6801572266265046	-3.6701680227521667	-3.6756766167351875	-3.6662700238737242	0.0004438941838025665	0.012094655641114945	0.009989203874337882	-0.27143416053163305
Separator	48	457.91836344651745	Potential vs Li.	[V]	-3.6801572266265046	-3.6783294108331126	-3.6809906720595507	-3.6756100964528016	0.0007823131750583085	0.021268165182643527	0.0018278157933919736	-0.04966678543425929
Electrolyte, right electrode	48	457.91836344651745	Potential vs Li.	[V]	-3.6801572266265046	-3.6841222116549455	-3.6862146119699237	-3.6809466416473566	0.0002479363623032397	0.006729862584869494	-0.003964985028440893	0.10773955524925988
Electrolyte + Separator	48	457.91836344651745	Potential vs Li.	[V]	-3.6801572266265046	-3.6773042564209226	-3.6862146119699237	-3.6662700238737242	0.009198004636257874	0.25012900741616045	0.0028529702055819506	-0.07752305213864971
Right active material	48	457.91836344651745	Potential vs Li.	[V]	-3.346647603707168	-3.5852534792238036	-3.585270176602542	-3.585244449738597	1.3118049910104472e-06	3.658890504148536e-05	-0.23860587551663537	7.1296982464579015
Left active material	49	469.01763533428164	Intercalation fraction	[]	0.92	0.7636607882214139	0.6399531437271154	0.9093118159993934	0.06971064929320533	9.128483532004587	-0.15633921177858612	-16.993392584628925
Electrolyte, left electrode	49	469.01763533428164	Normalized concentration	[]	1.0	1.2687455288270504	1.0593150151525468	1.4244181406159866	0.01732094785304371	1.365202671416878	0.2687455288270504	26.87455288270504
Separator	49	469.01763533428164	Normalized concentration	[]	1.0	0.9712186263972237	0.8867585707049664	1.0616315170969377	0.025421535388386887	2.617488451871112	-0.028781373602776328	-2.878137360277633
Electrolyte, right electrode	49	469.01763533428164	Normalized concentration	[]	1.0	0.7978188191036545	0.7405577395833803	0.8880889229997695	0.006919398338814856	0.8672894362886787	-0.2021811808963455	-20.21811808963455
Electrolyte + Separator	49	469.01763533428164	Normalized concentration	[]	1.0	1.0249423972912959	0.7405577395833803	1.4244181406159866	0.31125839730784005	30.368379543126483	0.02494239729129588	2.494239729129588
Right active material	49	469.01763533428164	Intercalation fraction	[]	0.04	0.3169437465783198	0.22898900416305806	0.46189722951588663	0.032450441550831585	10.238549238199107	0.2769437465783198	692.3593664457995
Left active material	49	469.01763533428164	Potential vs Li.	[V]	0.0	0.1347137524974213	0.13463307093850146	0.13487257151100387	1.0541877675232616e-05	0.007825390860097071	0.1347137524974213	0.0
Electrolyte, left electrode	49	469.01763533428164	Potential vs Li.	[V]	-3.6801572266265046	-3.6701653985888325	-3.675675010654646	-3.6662661611418463	0.00044399980474942974	0.012097542114035827	0.009991828037672068	-0.271505466271377
Separator	49	469.01763533428164	Potential vs Li.	[V]	-3.6801572266265046	-3.678327791619323	-3.6809890579098066	-3.6756084807938105	0.0007823103662575018	0.02126809818416262	0.00182943500718169	-0.049710783929160576
Electrolyte, right electrode	49	469.01763533428164	Potential vs Li.	[V]	-3.6801572266265046	-3.684123494086912	-3.6862179657876863	-3.680944997606021	0.0002481825867688998	0.006736543635603702	-0.003966267460407291	0.10777440245516509
Electrolyte + Separator	49	469.01763533428164	Potential vs Li.	[V]	-3.6801572266265046	-3.677303458121154	-3.6862179657876863	-3.6662661611418463	0.009200541380300227	0.2501980455265735	0.0028537685053504624	-0.07754474414035921
Right active material	49	469.01763533428164	Potential vs Li.	[V]	-3.346647603707168	-3.585438091572919	-3.5854547812371336	-3.5854290766718573	1.310682471051224e-06	3.6555713348700806e-05	-0.23879048786575074	7.135214583131979
Left active material	50	480.1169072220458	Intercalation fraction	[]	0.92	0.7599610309254926	0.6372340786124551	0.908131904720169	0.06979547669930532	9.184086270090729	-0.16003896907450743	-17.395540116794287
Electrolyte, left electrode	50	480.1169072220458	Normalized concentration	[]	1.0	1.268788924294075	1.0593381726634512	1.4244972780358653	0.017323561116957868	1.3653619436015867	0.2687889242940751	26.878892429407507
Separator	50	480.1169072220458	Normalized concentration	[]	1.0	0.971251277183708	0.8868002816005426	1.0616547689608784	0.02541874242959371	2.6171128961890204	-0.02874872281629204	-2.874872281629204
Electrolyte, right electrode	50	480.1169072220458	Normalized concentration	[]	1.0	0.7977723566095566	0.7404395883803391	0.8881313424418218	0.006927294086953962	0.8683296719365414	-0.2022276433904434	-20.222764339044343
Electrolyte + Separator	50	480.1169072220458	Normalized concentration	[]	1.0	1.024945457286173	0.7404395883803391	1.4244972780358653	0.3113156545691192	30.37387524926581	0.024945457286172923	2.4945457286172923
